ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set,gps_itow_ms
259474,18889,35677,27802,0,0,-2.11169,-0.01317,-9.51216,-0.001065,-0.008522,-0.011718,179.968,-15.331,-154.958,-0.0106,0.0291,-0.0495,2.8342,5.1699,-0.5126,-0.0185720,-0.0103728,0.0307200,-4.620232,-0.220605,-0.239939,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365174,-86.8936769,160.254,-0.020,-0.010,0.030,3,0.34,0.55,0.10,1,58654600
259533,18103,17633,14579,0,0,-2.11049,-0.00718,-9.50139,-0.006392,-0.011718,-0.011718,179.960,-15.328,-154.766,-0.0162,0.0448,-0.0653,2.8331,5.1727,-0.5170,-0.0185777,-0.0103723,0.0307207,-4.620227,-0.220605,-0.239938,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365174,-86.8936769,160.254,-0.020,-0.010,0.030,3,0.34,0.55,0.10,1,58654600
259582,30684,17454,14425,0,0,-2.11288,0.00120,-9.50857,-0.007457,-0.008522,-0.010653,179.968,-15.333,-154.644,-0.0192,0.0550,-0.0753,2.8323,5.1751,-0.5205,-0.0185816,-0.0103719,0.0307212,-4.620224,-0.220606,-0.239937,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365174,-86.8936769,160.254,-0.020,-0.010,0.030,3,0.34,0.55,0.10,1,58654600
259620,17680,38128,30088,0,0,-2.11288,-0.00838,-9.50498,-0.010653,-0.012783,-0.010653,179.969,-15.330,-154.600,-0.0204,0.0586,-0.0790,2.8319,5.1761,-0.5218,-0.0185852,-0.0103715,0.0307216,-4.620222,-0.220606,-0.239937,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365174,-86.8936769,160.254,-0.020,-0.010,0.030,3,0.34,0.55,0.10,1,58654600
259670,39508,48363,40317,0,0,-2.10331,-0.00120,-9.50977,0.002131,-0.008522,-0.011718,179.952,-15.326,-154.387,-0.0111,0.0293,-0.0292,2.8282,5.1663,-0.5169,-0.0185778,-0.0103728,0.0307893,-4.620436,-0.220527,-0.239225,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365173,-86.8936769,160.238,0.000,0.000,-0.020,3,0.34,0.55,0.09,1,58654800
259726,37649,17874,14810,0,0,-2.12605,-0.01317,-9.49540,-0.011718,-0.012783,-0.010653,179.935,-15.322,-154.172,-0.0156,0.0463,-0.0469,2.8271,5.1695,-0.5202,-0.0185910,-0.0103716,0.0307910,-4.620426,-0.220528,-0.239222,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365173,-86.8936769,160.238,0.000,0.000,-0.020,3,0.34,0.55,0.09,1,58654800
259774,30071,17592,14540,0,0,-2.10690,0.01796,-9.52294,-0.005326,-0.008522,-0.010653,179.946,-15.329,-154.053,-0.0188,0.0566,-0.0562,2.8263,5.1720,-0.5227,-0.0185924,-0.0103714,0.0307912,-4.620425,-0.220528,-0.239222,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365173,-86.8936769,160.238,0.000,0.000,-0.020,3,0.34,0.55,0.09,1,58654800
259822,30622,17498,14455,0,0,-2.10091,0.00359,-9.50019,-0.006392,-0.009587,-0.011718,179.945,-15.329,-153.932,-0.0225,0.0665,-0.0662,2.8252,5.1750,-0.5256,-0.0185965,-0.0103710,0.0307917,-4.620422,-0.220528,-0.239221,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365173,-86.8936769,160.238,0.000,0.000,-0.020,3,0.34,0.55,0.09,1,58654800
259877,31473,23563,20524,0,0,-2.13084,-0.01437,-9.51575,-0.006392,-0.008522,-0.009587,179.921,-15.335,-153.687,-0.0051,0.0373,-0.0330,2.8233,5.1653,-0.5248,-0.0185986,-0.0103810,0.0308667,-4.620579,-0.220428,-0.238693,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365173,-86.8936769,160.189,0.010,0.010,0.000,3,0.34,0.55,0.05,1,58655000
259936,41248,17811,14465,0,0,-2.11528,-0.01556,-9.50977,0.000000,-0.009587,-0.012783,179.934,-15.335,-153.523,-0.0093,0.0498,-0.0459,2.8228,5.1681,-0.5274,-0.0186105,-0.0103798,0.0308683,-4.620571,-0.220428,-0.238690,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365173,-86.8936769,160.189,0.010,0.010,0.000,3,0.34,0.55,0.05,1,58655000
259978,23840,17377,14061,0,0,-2.11767,0.00120,-9.50737,-0.002131,-0.007457,-0.010653,179.959,-15.342,-153.417,-0.0119,0.0586,-0.0546,2.8224,5.1704,-0.5295,-0.0186155,-0.0103793,0.0308689,-4.620567,-0.220429,-0.238690,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365173,-86.8936769,160.189,0.010,0.010,0.000,3,0.34,0.55,0.05,1,58655000
260026,30151,17928,14881,0,0,-2.10091,0.00359,-9.51097,-0.006392,-0.010653,-0.010653,179.965,-15.344,-153.299,-0.0156,0.0684,-0.0640,2.8217,5.1734,-0.5323,-0.0186180,-0.0103791,0.0308692,-4.620565,-0.220429,-0.238689,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365173,-86.8936769,160.189,0.010,0.010,0.000,3,0.34,0.55,0.05,1,58655000
260081,31859,17506,14081,0,0,-2.12725,-0.01317,-9.50259,-0.003196,-0.009587,-0.010653,179.940,-15.350,-153.029,0.0011,0.0388,-0.0280,2.8203,5.1633,-0.5301,-0.0186164,-0.0103885,0.0309471,-4.620742,-0.220332,-0.238103,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365172,-86.8936768,160.156,0.020,0.000,-0.020,3,0.34,0.54,0.09,1,58655200
260157,57878,17870,14421,0,0,-2.12007,-0.01556,-9.49660,-0.008522,-0.010653,-0.010653,179.949,-15.350,-152.839,-0.0032,0.0536,-0.0440,2.8202,5.1667,-0.5328,-0.0186301,-0.0103872,0.0309489,-4.620732,-0.220333,-0.238100,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365172,-86.8936768,160.156,0.020,0.000,-0.020,3,0.34,0.54,0.09,1,58655200
260194,18127,36061,28117,0,0,-2.10929,0.00599,-9.50737,-0.002131,-0.007457,-0.010653,179.954,-15.353,-152.794,-0.0045,0.0574,-0.0477,2.8202,5.1677,-0.5336,-0.0186305,-0.0103871,0.0309490,-4.620732,-0.220333,-0.238100,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365172,-86.8936768,160.156,0.020,0.000,-0.020,3,0.34,0.54,0.09,1,58655200
260225,36271,31392,23333,0,0,-2.10450,0.00120,-9.50857,-0.005326,-0.009587,-0.011718,179.959,-15.355,-152.702,-0.0072,0.0648,-0.0550,2.8200,5.1700,-0.5355,-0.0186321,-0.0103870,0.0309492,-4.620731,-0.220333,-0.238100,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365172,-86.8936768,160.156,0.020,0.000,-0.020,3,0.34,0.54,0.09,1,58655200
260274,29629,17667,14617,0,0,-2.14042,-0.01077,-9.49780,-0.004261,-0.008522,-0.011718,179.933,-15.332,-152.411,-0.0007,0.0315,-0.0403,2.8160,5.1593,-0.5398,-0.0186341,-0.0103771,0.0310285,-4.620837,-0.220247,-0.237768,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365171,-86.8936768,160.104,0.010,-0.010,0.010,3,0.34,0.54,0.07,1,58655400
260322,30212,17515,14450,0,0,-2.10570,-0.01197,-9.51695,0.001065,-0.007457,-0.012783,179.967,-15.340,-152.285,-0.0039,0.0411,-0.0499,2.8159,5.1611,-0.5420,-0.0186431,-0.0103762,0.0310297,-4.620830,-0.220248,-0.237766,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365171,-86.8936768,160.104,0.010,-0.010,0.010,3,0.34,0.54,0.07,1,58655400
260380,52940,23364,20304,0,0,-2.12126,-0.01915,-9.50378,-0.009587,-0.010653,-0.010653,179.968,-15.338,-152.153,-0.0069,0.0514,-0.0609,2.8156,5.1635,-0.5449,-0.0186501,-0.0103755,0.0310305,-4.620825,-0.220249,-0.237765,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365171,-86.8936768,160.104,0.010,-0.010,0.010,3,0.34,0.54,0.07,1,58655400
260430,30784,18138,15046,0,0,-2.10211,0.00120,-9.51336,-0.011718,-0.007457,-0.009587,179.966,-15.347,-152.018,-0.0111,0.0625,-0.0716,2.8151,5.1666,-0.5485,-0.0186550,-0.0103750,0.0310311,-4.620821,-0.220250,-0.237764,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,20,40.4365171,-86.8936768,160.104,0.010,-0.010,0.010,3,0.34,0.54,0.07,1,58655400
260470,24109,34150,31112,0,0,-2.11049,-0.01317,-9.51695,-0.011718,-0.011718,-0.010653,179.937,-15.317,-151.869,-0.0122,0.0341,-0.0399,2.8088,5.1574,-0.5499,-0.0186520,-0.0103583,0.0310845,-4.620956,-0.220206,-0.237316,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365170,-86.8936768,160.071,-0.010,0.010,0.010,3,0.34,0.54,0.08,1,58655600
260529,17711,17567,14532,0,0,-2.11767,-0.00479,-9.51935,-0.004261,-0.009587,-0.010653,179.970,-15.324,-151.676,-0.0177,0.0492,-0.0552,2.8077,5.1605,-0.5535,-0.0186640,-0.0103571,0.0310862,-4.620947,-0.220207,-0.237314,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365170,-86.8936768,160.071,-0.010,0.010,0.010,3,0.34,0.54,0.08,1,58655600
260587,18157,17564,14527,0,0,-2.12485,-0.00958,-9.50498,-0.007457,-0.008522,-0.010653,179.979,-15.322,-151.529,-0.0217,0.0608,-0.0669,2.8066,5.1637,-0.5570,-0.0186716,-0.0103563,0.0310871,-4.620942,-0.220208,-0.237313,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365170,-86.8936768,160.071,-0.010,0.010,0.010,3,0.34,0.54,0.08,1,58655600
260625,17779,37837,29890,0,0,-2.10570,-0.00718,-9.52054,-0.008522,-0.008522,-0.010653,179.981,-15.323,-151.484,-0.0231,0.0644,-0.0702,2.8061,5.1648,-0.5582,-0.0186744,-0.0103560,0.0310874,-4.620940,-0.220208,-0.237312,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365170,-86.8936768,160.071,-0.010,0.010,0.010,3,0.34,0.54,0.08,1,58655600
260670,38778,44132,36044,0,0,-2.11049,-0.00239,-9.50737,-0.009587,-0.008522,-0.010653,179.937,-15.315,-151.267,-0.0124,0.0315,-0.0578,2.8021,5.1549,-0.5653,-0.0186670,-0.0103545,0.0311597,-4.621026,-0.220124,-0.237072,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365169,-86.8936768,160.019,0.000,0.000,0.040,3,0.34,0.54,0.09,1,58655800
260726,35976,20414,17380,0,0,-2.12366,-0.01197,-9.50857,-0.007457,-0.010653,-0.011718,179.951,-15.321,-151.062,-0.0176,0.0471,-0.0739,2.8009,5.1581,-0.5706,-0.0186792,-0.0103534,0.0311613,-4.621017,-0.220126,-0.237070,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365169,-86.8936768,160.019,0.000,0.000,0.040,3,0.34,0.54,0.09,1,58655800
260785,40986,17840,14777,0,0,-2.10450,-0.00599,-9.51336,-0.008522,-0.008522,-0.011718,179.957,-15.326,-150.905,-0.0226,0.0591,-0.0858,2.7997,5.1613,-0.5755,-0.0186873,-0.0103525,0.0311623,-4.621011,-0.220127,-0.237069,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365169,-86.8936768,160.019,0.000,0.000,0.040,3,0.34,0.54,0.09,1,58655800
260827,23703,17565,14535,0,0,-2.11288,-0.00958,-9.51575,0.000000,-0.008522,-0.011718,179.978,-15.328,-150.798,-0.0257,0.0675,-0.0943,2.7987,5.1640,-0.5793,-0.0186962,-0.0103516,0.0311634,-4.621004,-0.220129,-0.237067,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365169,-86.8936768,160.019,0.000,0.000,0.040,3,0.34,0.54,0.09,1,58655800
260875,29657,18177,15128,0,0,-2.11288,-0.00958,-9.51336,-0.010653,-0.008522,-0.011718,179.979,-15.333,-150.676,-0.0292,0.0772,-0.1035,2.7974,5.1675,-0.5840,-0.0187018,-0.0103510,0.0311640,-4.621000,-0.220130,-0.237066,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365169,-86.8936768,160.019,0.000,0.000,0.040,3,0.34,0.54,0.09,1,58655800
260930,31370,17617,14577,0,0,-2.11528,-0.00359,-9.51456,-0.001065,-0.007457,-0.010653,179.942,-15.316,-150.368,-0.0158,0.0325,-0.0517,2.7945,5.1533,-0.5817,-0.0186945,-0.0103451,0.0312637,-4.621235,-0.220031,-0.236295,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365169,-86.8936768,159.968,0.000,-0.010,0.000,3,0.34,0.53,0.06,1,58656000
260989,35647,17867,14828,0,0,-2.10570,-0.00718,-9.51935,-0.010653,-0.009587,-0.010653,179.949,-15.317,-150.219,-0.0204,0.0439,-0.0629,2.7935,5.1556,-0.5851,-0.0187025,-0.0103443,0.0312647,-4.621229,-0.220032,-0.236293,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365169,-86.8936768,159.968,0.000,-0.010,0.000,3,0.34,0.53,0.06,1,58656000
261020,18101,30740,22744,0,0,-2.11647,-0.00239,-9.50498,-0.007457,-0.009587,-0.010653,179.952,-15.318,-150.173,-0.0219,0.0476,-0.0666,2.7931,5.1564,-0.5862,-0.0187053,-0.0103441,0.0312651,-4.621227,-0.220032,-0.236293,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365169,-86.8936768,159.968,0.000,-0.010,0.000,3,0.34,0.53,0.06,1,58656000
261076,36731,17655,14280,0,0,-2.11647,-0.01317,-9.51695,-0.011718,-0.007457,-0.010653,179.921,-15.325,-149.876,-0.0050,0.0233,-0.0359,2.7909,5.1472,-0.5899,-0.0187087,-0.0103533,0.0313398,-4.621387,-0.219947,-0.235749,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365168,-86.8936768,159.908,0.020,-0.020,-0.010,3,0.34,0.53,0.07,1,58656200
261135,37645,21492,14681,0,0,-2.11767,-0.00120,-9.51575,0.005326,-0.006392,-0.011718,179.952,-15.332,-149.733,-0.0093,0.0345,-0.0469,2.7905,5.1488,-0.5922,-0.0187147,-0.0103527,0.0313406,-4.621383,-0.219948,-0.235748,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365168,-86.8936768,159.908,0.020,-0.020,-0.010,3,0.34,0.53,0.07,1,58656200
261171,21722,35764,27529,0,0,-2.11887,-0.01796,-9.52054,-0.006392,-0.011718,-0.011718,179.960,-15.330,-149.676,-0.0107,0.0388,-0.0510,2.7903,5.1496,-0.5932,-0.0187213,-0.0103521,0.0313414,-4.621378,-0.219949,-0.235746,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,21,40.4365168,-86.8936768,159.908,0.020,-0.020,-0.010,3,0.34,0.53,0.07,1,58656200
261238,19365,23566,20516,0,0,-2.10929,0.00120,-9.51216,-0.011718,-0.009587,-0.009587,179.911,-15.320,-149.414,-0.0111,0.0300,-0.0336,2.7845,5.1451,-0.6021,-0.0187229,-0.0103462,0.0313842,-4.621497,-0.219914,-0.235337,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365168,-86.8936768,159.842,-0.005,0.011,0.004,3,0.34,0.53,0.06,1,58656400
261286,31017,17618,14569,0,0,-2.12605,-0.00958,-9.51575,0.006392,-0.008522,-0.012783,179.956,-15.324,-149.269,-0.0151,0.0409,-0.0445,2.7837,5.1471,-0.6043,-0.0187308,-0.0103454,0.0313853,-4.621491,-0.219915,-0.235335,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365168,-86.8936768,159.842,0.000,0.010,0.000,3,0.34,0.53,0.06,1,58656400
261324,17834,37395,29453,0,0,-2.12725,-0.01437,-9.52054,-0.006392,-0.009587,-0.010653,179.963,-15.325,-149.223,-0.0162,0.0445,-0.0479,2.7835,5.1478,-0.6051,-0.0187364,-0.0103449,0.0313860,-4.621487,-0.219916,-0.235334,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365168,-86.8936768,159.842,0.000,0.010,0.000,3,0.34,0.53,0.06,1,58656400
261375,33213,17758,14711,0,0,-2.11647,-0.01077,-9.50618,0.004261,-0.007457,-0.011718,179.984,-15.328,-149.043,-0.0219,0.0585,-0.0625,2.7821,5.1515,-0.6090,-0.0187431,-0.0103442,0.0313868,-4.621482,-0.219917,-0.235333,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365168,-86.8936768,159.842,0.000,0.010,0.000,3,0.34,0.53,0.06,1,58656400
261442,20187,23885,20504,0,0,-2.11647,-0.01077,-9.51456,-0.008522,-0.009587,-0.010653,179.937,-15.310,-148.730,-0.0070,0.0189,-0.0341,2.7790,5.1410,-0.6161,-0.0187386,-0.0103414,0.0314808,-4.621638,-0.219822,-0.234843,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.800,0.010,-0.020,0.000,3,0.34,0.52,0.05,1,58656600
261473,29158,25622,22602,0,0,-2.11647,-0.01197,-9.50378,-0.006392,-0.010653,-0.011718,179.944,-15.309,-148.654,-0.0093,0.0244,-0.0400,2.7788,5.1417,-0.6172,-0.0187445,-0.0103408,0.0314816,-4.621634,-0.219823,-0.234842,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.800,0.010,-0.020,0.000,3,0.34,0.52,0.05,1,58656600
261522,30680,17509,14477,0,0,-2.11887,-0.00838,-9.51336,-0.008522,-0.009587,-0.010653,179.956,-15.310,-148.508,-0.0138,0.0352,-0.0508,2.7781,5.1433,-0.6198,-0.0187559,-0.0103397,0.0314831,-4.621625,-0.219823,-0.234840,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.800,0.010,-0.020,0.000,3,0.34,0.52,0.05,1,58656600
261587,17752,17530,14498,0,0,-2.11408,-0.01437,-9.51575,-0.003196,-0.008522,-0.011718,179.981,-15.316,-148.342,-0.0193,0.0479,-0.0637,2.7770,5.1460,-0.6235,-0.0187689,-0.0103383,0.0314847,-4.621615,-0.219825,-0.234837,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.800,0.010,-0.020,0.000,3,0.34,0.52,0.05,1,58656600
261652,44294,38601,35564,0,0,-2.12246,-0.01556,-9.52413,-0.006392,-0.009587,-0.011718,179.973,-15.329,-148.185,-0.0104,0.0471,-0.0278,2.7728,5.1435,-0.6287,-0.0187719,-0.0103505,0.0315098,-4.621768,-0.219795,-0.234283,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.775,0.000,0.040,-0.010,3,0.34,0.52,0.06,1,58656800
261682,38844,30016,21972,0,0,-2.10091,0.01317,-9.50019,0.022371,-0.009587,-0.015979,-179.970,-15.332,-148.077,-0.0146,0.0552,-0.0357,2.7723,5.1455,-0.6299,-0.0187668,-0.0103510,0.0315091,-4.621771,-0.219795,-0.234284,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.775,0.000,0.040,-0.010,3,0.34,0.52,0.06,1,58656800
261730,30232,17583,14536,0,0,-2.10929,-0.00359,-9.51575,-0.013848,-0.014914,-0.011718,-179.953,-15.335,-147.919,-0.0191,0.0670,-0.0466,2.7713,5.1492,-0.6324,-0.0187775,-0.0103499,0.0315106,-4.621763,-0.219797,-0.234282,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.775,0.000,0.040,-0.010,3,0.34,0.52,0.06,1,58656800
261778,30088,17337,14087,0,0,-2.10091,0.00000,-9.49780,-0.019175,-0.011718,-0.009587,-179.991,-15.336,-147.805,-0.0233,0.0765,-0.0563,2.7703,5.1526,-0.6349,-0.0187843,-0.0103492,0.0315114,-4.621758,-0.219798,-0.234281,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.775,0.000,0.040,-0.010,3,0.34,0.52,0.06,1,58656800
261839,40378,20218,14282,0,0,-2.11169,-0.01317,-9.51097,-0.010653,-0.012783,-0.011718,-179.986,-15.335,-147.655,-0.0281,0.0880,-0.0678,2.7688,5.1574,-0.6385,-0.0187910,-0.0103485,0.0315122,-4.621753,-0.219798,-0.234279,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.775,0.000,0.040,-0.010,3,0.34,0.52,0.06,1,58656800
261871,20450,31425,23328,0,0,-2.13323,-0.02035,-9.51216,-0.009587,-0.009587,-0.010653,-179.984,-15.335,-147.603,-0.0295,0.0922,-0.0719,2.7682,5.1593,-0.6399,-0.0187957,-0.0103480,0.0315127,-4.621749,-0.219799,-0.234278,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365167,-86.8936768,159.775,0.000,0.040,-0.010,3,0.34,0.52,0.06,1,58656800
261937,17358,17523,14179,0,0,-2.11767,-0.00718,-9.50618,-0.003196,-0.007457,-0.010653,179.956,-15.315,-147.176,-0.0064,0.0357,-0.0546,2.7684,5.1428,-0.6492,-0.0187882,-0.0103449,0.0316446,-4.621891,-0.219670,-0.233885,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,22,40.4365166,-86.8936769,159.741,0.020,-0.020,0.020,3,0.34,0.52,0.07,1,58657000
