ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set,gps_itow_ms
200582,28583,31297,23308,0,0,-9.75517,-0.19513,0.13886,-0.007457,-0.007457,-0.012783,-164.198,76.077,3.043,-9.8479,-7.5473,-0.8440,-13.7107,-28.0439,-20.6086,-0.3289170,-0.0141971,-0.0635052,0.017549,-0.123024,0.350720,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4379075,-86.8943666,150.398,21.720,-8.330,0.000,3,49.53,12.30,2.64,1,59715800
200624,25854,16046,12927,0,0,-9.73602,-0.19992,0.15802,-0.011718,-0.009587,-0.011718,-163.805,76.108,2.361,-9.9708,-7.5516,-0.8608,-14.2790,-28.4769,-20.6575,-0.3289170,-0.0141971,-0.0635052,0.017549,-0.123024,0.350720,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4379075,-86.8943666,150.398,21.720,-8.330,0.000,3,49.53,12.30,2.64,1,59715800
200670,30503,16016,12935,0,0,-9.73961,-0.20351,0.14724,-0.004261,-0.010653,-0.012783,-163.474,76.137,1.806,-10.0705,-7.5542,-0.8741,-14.7475,-28.8300,-20.6981,-0.3289170,-0.0141971,-0.0635052,0.017549,-0.123024,0.350720,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4379075,-86.8943666,150.398,21.720,-8.330,0.000,3,49.53,12.30,2.64,1,59715800
200730,30026,20139,17069,0,0,-9.73363,-0.20231,0.15921,-0.007457,-0.007457,-0.012783,-164.140,76.277,0.064,-10.1384,-7.3361,-0.7543,-15.2122,-28.8366,-20.3196,-0.3289989,-0.0139725,-0.0635347,0.019367,-0.120303,0.350228,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4377752,-86.8942927,150.957,17.230,-6.060,-0.050,3,46.01,11.84,2.55,1,59716000
200778,32516,15572,12479,0,0,-9.73363,-0.20351,0.15562,-0.015979,-0.008522,-0.012783,-163.804,76.304,-0.578,-10.2497,-7.3339,-0.7695,-15.7512,-29.2244,-20.3599,-0.3289989,-0.0139725,-0.0635347,0.019367,-0.120303,0.350228,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4377752,-86.8942927,150.957,17.230,-6.060,-0.050,3,46.01,11.84,2.55,1,59716000
200827,27299,16040,12973,0,0,-9.72525,-0.19513,0.14485,-0.006392,-0.010653,-0.012783,-163.486,76.334,-1.163,-10.3504,-7.3313,-0.7832,-16.2467,-29.5772,-20.3973,-0.3289989,-0.0139725,-0.0635347,0.019367,-0.120303,0.350228,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4377752,-86.8942927,150.957,17.230,-6.060,-0.050,3,46.01,11.84,2.55,1,59716000
200882,33412,21343,17969,0,0,-9.74919,-0.19393,0.15682,0.003196,-0.008522,-0.013848,-141.367,87.400,20.063,1.8369,-7.1908,0.1560,16.8351,-28.3332,-19.1359,-0.3312645,-0.0142732,-0.0540163,-0.012957,-0.128992,0.448623,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4376541,-86.8942322,151.421,13.010,-5.100,-0.110,3,41.83,11.37,2.42,1,59716200
200929,21429,15961,12881,0,0,-9.73842,-0.20470,0.16400,-0.009587,-0.007457,-0.012783,-142.835,87.464,17.630,1.8307,-7.1994,0.1516,16.9308,-28.7087,-19.1278,-0.3312645,-0.0142732,-0.0540163,-0.012957,-0.128992,0.448623,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4376541,-86.8942322,151.421,13.010,-5.100,-0.110,3,41.83,11.37,2.42,1,59716200
200976,31149,15981,12550,0,0,-9.71447,-0.20710,0.15921,-0.009587,-0.010653,-0.012783,-144.157,87.520,15.435,1.8256,-7.2063,0.1472,17.0173,-29.0495,-19.1208,-0.3312645,-0.0142732,-0.0540163,-0.012957,-0.128992,0.448623,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4376541,-86.8942322,151.421,13.010,-5.100,-0.110,3,41.83,11.37,2.42,1,59716200
201041,35906,29401,25932,0,0,-9.73004,-0.19154,0.15802,-0.003196,-0.010653,-0.013848,-145.637,87.581,12.976,1.8201,-7.2138,0.1429,17.1123,-29.4250,-19.1132,-0.3312645,-0.0142732,-0.0540163,-0.012957,-0.128992,0.448623,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4376541,-86.8942322,151.421,13.010,-5.100,-0.110,3,41.83,11.37,2.42,1,59716200
201073,29744,31459,23209,0,0,-9.73123,-0.19872,0.14964,-0.007457,-0.011718,-0.010653,-146.607,87.618,11.453,1.8174,-7.2176,0.1404,17.1664,-29.6397,-19.1090,-0.3312645,-0.0142732,-0.0540163,-0.012957,-0.128992,0.448623,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,5,40.4376541,-86.8942322,151.421,13.010,-5.100,-0.110,3,41.83,11.37,2.42,1,59716200
201117,32302,42942,34579,0,0,-9.73482,-0.19513,0.15802,-0.008522,-0.009587,-0.011718,11.362,88.890,168.842,5.6493,-6.6927,0.3963,28.3219,-28.4029,-18.6452,-0.3320644,-0.0139537,-0.0514611,-0.022316,-0.127049,0.475312,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4375726,-86.8941886,151.733,10.440,-3.870,-0.150,3,37.94,10.81,2.20,1,59716400
201172,33246,16036,12983,0,0,-9.73243,-0.19992,0.15083,-0.007457,-0.010653,-0.012783,22.010,88.855,177.961,5.6915,-6.6993,0.3880,28.7866,-28.9517,-18.6131,-0.3320644,-0.0139537,-0.0514611,-0.022316,-0.127049,0.475312,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4375726,-86.8941886,151.733,10.440,-3.870,-0.150,3,37.94,10.81,2.20,1,59716400
201230,16200,15971,12879,0,0,-9.73482,-0.19632,0.15083,-0.004261,-0.007457,-0.012783,28.900,88.805,-176.215,5.7209,-6.7028,0.3817,29.1155,-29.3380,-18.5909,-0.3320644,-0.0139537,-0.0514611,-0.022316,-0.127049,0.475312,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4375726,-86.8941886,151.733,10.440,-3.870,-0.150,3,37.94,10.81,2.20,1,59716400
201285,33181,22133,19043,0,0,-9.72644,-0.20470,0.16759,-0.003196,-0.009587,-0.011718,48.498,87.529,-157.516,6.9529,-5.9572,0.4434,33.1979,-28.0871,-18.3469,-0.3324156,-0.0134285,-0.0510666,-0.024550,-0.121670,0.479836,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4375086,-86.8941544,152.010,8.500,-2.900,-0.170,3,34.39,10.29,1.96,1,59716600
201317,22349,31868,23694,0,0,-9.72285,-0.19154,0.15562,-0.007457,-0.011718,-0.012783,49.691,87.493,-156.738,6.9688,-5.9553,0.4405,33.3534,-28.2202,-18.3370,-0.3324156,-0.0134285,-0.0510666,-0.024550,-0.121670,0.479836,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4375086,-86.8941544,152.010,8.500,-2.900,-0.170,3,34.39,10.29,1.96,1,59716600
201386,40142,28031,24950,0,0,-9.71687,-0.20590,0.18794,-0.003196,-0.010653,-0.011718,53.527,87.371,-154.253,7.0195,-5.9470,0.4315,33.8586,-28.6500,-18.3055,-0.3324156,-0.0134285,-0.0510666,-0.024550,-0.121670,0.479836,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4375086,-86.8941544,152.010,8.500,-2.900,-0.170,3,34.39,10.29,1.96,1,59716600
201434,30978,16936,13043,0,0,-9.72644,-0.19154,0.16640,-0.007457,-0.010653,-0.011718,56.442,87.270,-152.440,7.0624,-5.9399,0.4243,34.2756,-29.0020,-18.2801,-0.3324156,-0.0134285,-0.0510666,-0.024550,-0.121670,0.479836,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4375086,-86.8941544,152.010,8.500,-2.900,-0.170,3,34.39,10.29,1.96,1,59716600
201483,27312,22029,18922,0,0,-9.72764,-0.20111,0.16400,-0.005326,-0.010653,-0.012783,72.803,86.546,-136.824,7.2151,-5.0988,0.4240,35.4342,-27.6959,-18.0987,-0.3325251,-0.0129453,-0.0515848,-0.023889,-0.116326,0.475158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374541,-86.8941262,152.263,6.910,-2.180,-0.190,3,31.26,9.81,1.75,1,59716800
201520,27253,31200,28084,0,0,-9.73842,-0.20231,0.16161,-0.007457,-0.009587,-0.011718,73.688,86.488,-136.446,7.2354,-5.0899,0.4207,35.6311,-27.8347,-18.0872,-0.3325251,-0.0129453,-0.0515848,-0.023889,-0.116326,0.475158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374541,-86.8941262,152.263,6.910,-2.180,-0.190,3,31.26,9.81,1.75,1,59716800
201578,27581,30551,22592,0,0,-9.73482,-0.21189,0.16999,-0.010653,-0.008522,-0.011718,75.545,86.363,-135.679,7.2794,-5.0696,0.4130,36.0592,-28.1344,-18.0627,-0.3325251,-0.0129453,-0.0515848,-0.023889,-0.116326,0.475158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374541,-86.8941262,152.263,6.910,-2.180,-0.190,3,31.26,9.81,1.75,1,59716800
201620,40040,32757,28185,0,0,-9.73722,-0.19513,0.15802,-0.007457,-0.011718,-0.012783,76.666,86.278,-135.304,7.3098,-5.0559,0.4080,36.3513,-28.3371,-18.0462,-0.3325251,-0.0129453,-0.0515848,-0.023889,-0.116326,0.475158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374541,-86.8941262,152.263,6.910,-2.180,-0.190,3,31.26,9.81,1.75,1,59716800
201670,26861,22774,14728,0,0,-9.73842,-0.20470,0.16041,-0.007457,-0.013848,-0.012783,78.289,86.151,-134.800,7.3559,-5.0337,0.4002,36.7901,-28.6390,-18.0220,-0.3325251,-0.0129453,-0.0515848,-0.023889,-0.116326,0.475158,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374541,-86.8941262,152.263,6.910,-2.180,-0.190,3,31.26,9.81,1.75,1,59716800
201726,33457,22130,19048,0,0,-9.75398,-0.19154,0.16161,-0.007457,-0.008522,-0.012783,93.561,85.528,-120.425,6.9864,-4.2476,0.3834,36.7724,-27.6292,-17.8348,-0.3324235,-0.0127301,-0.0524992,-0.022054,-0.113778,0.466618,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374054,-86.8941020,152.520,5.560,-1.820,-0.210,3,28.54,9.36,1.60,1,59717000
201767,25217,16014,12913,0,0,-9.73482,-0.21308,0.16999,-0.004261,-0.010653,-0.011718,94.445,85.418,-120.434,7.0189,-4.2207,0.3770,37.1054,-27.8306,-17.8167,-0.3324235,-0.0127301,-0.0524992,-0.022054,-0.113778,0.466618,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374054,-86.8941020,152.520,5.560,-1.820,-0.210,3,28.54,9.36,1.60,1,59717000
201823,35022,20328,12936,0,0,-9.72644,-0.18794,0.16400,-0.009587,-0.008522,-0.011718,95.413,85.300,-120.419,7.0543,-4.1915,0.3699,37.4660,-28.0461,-17.7976,-0.3324235,-0.0127301,-0.0524992,-0.022054,-0.113778,0.466618,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4374054,-86.8941020,152.520,5.560,-1.820,-0.210,3,28.54,9.36,1.60,1,59717000
201879,33373,22132,19015,0,0,-9.73722,-0.20590,0.15802,-0.005326,-0.009587,-0.012783,110.142,84.723,-106.477,6.3212,-3.5279,0.3510,36.7077,-27.3133,-17.5950,-0.3321291,-0.0128648,-0.0535767,-0.019733,-0.114956,0.456514,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4373493,-86.8940757,152.798,4.000,-1.590,-0.230,3,26.00,8.94,1.45,1,59717200
201927,32344,16121,13037,0,0,-9.75637,-0.19273,0.16759,-0.007457,-0.010653,-0.011718,110.745,84.601,-106.904,6.3507,-3.4864,0.3444,37.0544,-27.5051,-17.5760,-0.3321291,-0.0128648,-0.0535767,-0.019733,-0.114956,0.456514,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4373493,-86.8940757,152.798,4.000,-1.590,-0.230,3,26.00,8.94,1.45,1,59717200
201976,32081,16048,12596,0,0,-9.73482,-0.20351,0.17119,-0.005326,-0.011718,-0.011718,111.279,84.492,-107.274,6.3773,-3.4489,0.3380,37.3625,-27.6730,-17.5595,-0.3321291,-0.0128648,-0.0535767,-0.019733,-0.114956,0.456514,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4373493,-86.8940757,152.798,4.000,-1.590,-0.230,3,26.00,8.94,1.45,1,59717200
202045,40351,28556,20594,0,0,-9.72764,-0.19752,0.18076,-0.010653,-0.008522,-0.011718,111.952,84.362,-107.647,6.4086,-3.4039,0.3301,37.7246,-27.8671,-17.5406,-0.3321291,-0.0128648,-0.0535767,-0.019733,-0.114956,0.456514,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4373493,-86.8940757,152.798,4.000,-1.590,-0.230,3,26.00,8.94,1.45,1,59717200
202076,29025,30498,27339,0,0,-9.72884,-0.19273,0.16520,-0.004261,-0.008522,-0.012783,112.307,84.297,-107.838,6.4251,-3.3810,0.3260,37.9108,-27.9656,-17.5311,-0.3321291,-0.0128648,-0.0535767,-0.019733,-0.114956,0.456514,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4373493,-86.8940757,152.798,4.000,-1.590,-0.230,3,26.00,8.94,1.45,1,59717200
202131,38490,16059,12964,0,0,-9.73482,-0.19513,0.16400,-0.005326,-0.009587,-0.012783,125.675,83.554,-95.469,5.5337,-2.7572,0.3119,37.1623,-27.4180,-17.2991,-0.3316807,-0.0133479,-0.0546941,-0.017495,-0.119891,0.446170,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4372980,-86.8940504,153.052,2.780,-1.130,-0.240,3,23.85,8.56,1.35,1,59717400
202179,32287,15557,12446,0,0,-9.72884,-0.19273,0.17358,-0.008522,-0.010653,-0.012783,126.021,83.456,-96.026,5.5516,-2.7100,0.3049,37.4314,-27.5507,-17.2841,-0.3316807,-0.0133479,-0.0546941,-0.017495,-0.119891,0.446170,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4372980,-86.8940504,153.052,2.780,-1.130,-0.240,3,23.85,8.56,1.35,1,59717400
202228,32168,16136,13028,0,0,-9.72644,-0.18435,0.16879,-0.002131,-0.011718,-0.012783,126.392,83.359,-96.561,5.5696,-2.6632,0.2979,37.6979,-27.6795,-17.2697,-0.3316807,-0.0133479,-0.0546941,-0.017495,-0.119891,0.446170,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4372980,-86.8940504,153.052,2.780,-1.130,-0.240,3,23.85,8.56,1.35,1,59717400
202289,29642,22072,18983,0,0,-9.71926,-0.20710,0.17358,-0.002131,-0.010653,-0.012783,136.993,82.650,-86.653,4.7359,-2.2185,0.2954,37.3492,-27.3750,-17.0207,-0.3311603,-0.0141121,-0.0555956,-0.015902,-0.127923,0.437995,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4372614,-86.8940347,153.284,1.970,-0.990,-0.250,3,22.03,8.20,1.30,1,59717600
202330,25424,16052,12915,0,0,-9.72046,-0.19752,0.16640,0.000000,-0.010653,-0.012783,137.297,82.561,-87.255,4.7444,-2.1651,0.2882,37.5754,-27.4796,-17.0068,-0.3311603,-0.0141121,-0.0555956,-0.015902,-0.127923,0.437995,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4372614,-86.8940347,153.284,1.970,-0.990,-0.250,3,22.03,8.20,1.30,1,59717600
202367,16256,36266,28251,0,0,-9.75039,-0.20470,0.17238,-0.004261,-0.010653,-0.012783,137.395,82.532,-87.464,4.7474,-2.1467,0.2860,37.6525,-27.5146,-17.0021,-0.3311603,-0.0141121,-0.0555956,-0.015902,-0.127923,0.437995,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4372614,-86.8940347,153.284,1.970,-0.990,-0.250,3,22.03,8.20,1.30,1,59717600
202426,27718,30997,22845,0,0,-9.71926,-0.19632,0.16879,-0.002131,-0.010653,-0.012783,137.794,82.415,-88.275,4.7600,-2.0734,0.2753,37.9576,-27.6500,-16.9841,-0.3311603,-0.0141121,-0.0555956,-0.015902,-0.127923,0.437995,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,6,40.4372614,-86.8940347,153.284,1.970,-0.990,-0.250,3,22.03,8.20,1.30,1,59717600
202491,39486,24982,18969,0,0,-9.72166,-0.19154,0.17717,-0.008522,-0.009587,-0.011718,145.666,81.769,-81.376,4.1317,-1.7571,0.2750,38.4069,-27.5764,-16.7213,-0.3306553,-0.0149881,-0.0562012,-0.015122,-0.137266,0.432716,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372354,-86.8940222,153.434,1.890,-0.980,-0.240,3,20.08,7.77,1.26,1,59717800
202527,25225,36606,28404,0,0,-9.74081,-0.19632,0.17597,-0.004261,-0.009587,-0.013848,145.819,81.728,-81.697,4.1321,-1.7259,0.2711,38.5111,-27.6203,-16.7144,-0.3306553,-0.0149881,-0.0562012,-0.015122,-0.137266,0.432716,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372354,-86.8940222,153.434,1.890,-0.980,-0.240,3,20.08,7.77,1.26,1,59717800
202587,28614,30756,22607,0,0,-9.73842,-0.19154,0.16400,-0.005326,-0.009587,-0.012783,146.199,81.621,-82.552,4.1343,-1.6449,0.2605,38.7817,-27.7306,-16.6970,-0.3306553,-0.0149881,-0.0562012,-0.015122,-0.137266,0.432716,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372354,-86.8940222,153.434,1.890,-0.980,-0.240,3,20.08,7.77,1.26,1,59717800
202619,30970,32213,20363,0,0,-9.73363,-0.19752,0.17597,-0.007457,-0.009587,-0.011718,146.364,81.569,-82.964,4.1354,-1.6058,0.2553,38.9097,-27.7809,-16.6890,-0.3306553,-0.0149881,-0.0562012,-0.015122,-0.137266,0.432716,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372354,-86.8940222,153.434,1.890,-0.980,-0.240,3,20.08,7.77,1.26,1,59717800
202667,31223,16084,12975,0,0,-9.73123,-0.19632,0.16759,-0.010653,-0.010653,-0.011718,147.223,81.468,-83.798,4.1388,-1.5249,0.2445,39.1730,-27.8806,-16.6731,-0.3306553,-0.0149881,-0.0562012,-0.015122,-0.137266,0.432716,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372354,-86.8940222,153.434,1.890,-0.980,-0.240,3,20.08,7.77,1.26,1,59717800
202728,29254,22042,18966,0,0,-9.74560,-0.19872,0.17119,-0.006392,-0.009587,-0.012783,153.821,80.941,-77.866,3.5938,-1.3221,0.2525,39.9853,-27.8709,-16.4075,-0.3301416,-0.0159796,-0.0565949,-0.014871,-0.147875,0.429483,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372101,-86.8940105,153.568,1.800,-0.910,-0.240,3,18.29,7.37,1.19,1,59718000
202777,33551,15556,12482,0,0,-9.74081,-0.19752,0.16879,-0.005326,-0.009587,-0.012783,154.139,80.863,-78.601,3.5877,-1.2475,0.2431,40.1858,-27.9426,-16.3937,-0.3301416,-0.0159796,-0.0565949,-0.014871,-0.147875,0.429483,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372101,-86.8940105,153.568,1.800,-0.910,-0.240,3,18.29,7.37,1.19,1,59718000
202826,32252,16111,13014,0,0,-9.72644,-0.19632,0.16759,-0.005326,-0.009587,-0.012783,154.406,80.795,-79.235,3.5830,-1.1828,0.2343,40.3579,-28.0009,-16.3822,-0.3301416,-0.0159796,-0.0565949,-0.014871,-0.147875,0.429483,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,7,40.4372101,-86.8940105,153.568,1.800,-0.910,-0.240,3,18.29,7.37,1.19,1,59718000
202882,33347,22451,18995,0,0,-9.73363,-0.20710,0.16879,-0.013848,-0.011718,-0.011718,160.163,80.259,-74.038,3.0712,-1.0049,0.2408,41.2977,-27.9570,-16.1201,-0.3296341,-0.0169982,-0.0568985,-0.014863,-0.158770,0.427110,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,8,40.4371694,-86.8939912,153.736,1.300,-0.640,-0.230,3,16.70,7.00,1.16,1,59718200
202927,20118,15954,12876,0,0,-9.72644,-0.19752,0.17238,-0.009587,-0.009587,-0.012783,160.425,80.195,-74.738,3.0578,-0.9318,0.2305,41.4570,-28.0073,-16.1078,-0.3296341,-0.0169982,-0.0568985,-0.014863,-0.158770,0.427110,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,8,40.4371694,-86.8939912,153.736,1.300,-0.640,-0.230,3,16.70,7.00,1.16,1,59718200
202975,25990,16015,12546,0,0,-9.73722,-0.20949,0.17837,-0.010653,-0.009587,-0.012783,160.683,80.137,-75.360,3.0461,-0.8645,0.2213,41.6010,-28.0497,-16.0972,-0.3296341,-0.0169982,-0.0568985,-0.014863,-0.158770,0.427110,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,8,40.4371694,-86.8939912,153.736,1.300,-0.640,-0.230,3,16.70,7.00,1.16,1,59718200
203040,36807,28074,24970,0,0,-9.72764,-0.19034,0.15562,-0.005326,-0.009587,-0.012783,160.992,80.071,-76.046,3.0338,-0.7891,0.2108,41.7622,-28.0936,-16.0857,-0.3296341,-0.0169982,-0.0568985,-0.014863,-0.158770,0.427110,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2475,1500,1,8,40.4371694,-86.8939912,153.736,1.300,-0.640,-0.230,3,16.70,7.00,1.16,1,59718200
