ms,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,roll_cf_deg,pitch_cf_deg,p_filt_dps,q_filt_dps,u_roll_deg,u_pitch_deg,left_cmd_deg,right_cmd_deg,left_servo_deg,right_servo_deg,left_pwm,right_pwm
2073,0.273560,-0.031738,0.975708,1.013829,-1.159668,1.464844,0.061035,-1.863,-15.654,-1.880,-15.551,-0.445,-0.663,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2114,0.266113,-0.031372,0.986450,1.022196,0.000000,-0.732422,0.000000,-1.822,-15.090,-1.898,-15.561,-0.198,-0.262,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2173,0.272949,-0.037964,0.954468,0.993454,-0.183105,-4.882812,0.732422,-2.278,-15.947,-1.902,-15.444,0.123,0.773,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2223,0.267578,-0.032837,0.981812,1.018150,-0.549316,-3.051758,0.183105,-1.916,-15.237,-1.892,-15.415,-0.074,-0.358,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2273,0.263184,-0.030518,0.985229,1.020232,-0.854492,-2.990723,0.061035,-1.774,-14.949,-1.899,-15.473,-0.216,-1.523,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2314,0.273682,-0.034912,0.981201,1.019253,0.366211,-0.305176,0.061035,-2.038,-15.576,-1.912,-15.507,-0.115,-0.554,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2373,0.259155,-0.031738,0.942749,0.978235,-2.929688,-10.498047,0.915527,-1.928,-15.362,-1.906,-15.348,-0.311,0.596,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2423,0.260986,-0.033936,0.985474,1.020012,-0.488281,-4.089355,0.122070,-1.972,-14.825,-1.905,-15.393,-0.157,-1.244,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2473,0.266357,-0.034546,0.981812,1.017887,0.000000,-3.234863,-0.061035,-2.015,-15.170,-1.915,-15.435,-0.043,-0.948,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
2519,0.274536,-0.033936,0.977417,1.015808,0.427246,-0.671387,0.061035,-1.988,-15.680,-1.922,-15.477,-0.083,-0.769,0.000,0.000,0.000,0.000,95.00,95.00,1556,1556
