ms,control_dt_us,control_exec_us,esekf_us,missed,log_dropped,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,vn,ve,vu,pn,pe,pu,bgx,bgy,bgz,bax,bay,baz,s_roll,s_pitch,u_diff_deg,u_sym_deg,u_tail_deg,left_inc_deg,right_inc_deg,b00,b01,b10,b11,left_deg,right_deg,morph_deg,tail_deg,left_pwm,right_pwm,morph_pwm,tail_pwm,gps_fix,gps_sats,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_vn,gps_ve,gps_vd,gps_fix_type,gps_hacc_m,gps_vacc_m,gps_sacc_mps,gps_origin_set,gps_itow_ms
11920,29856,21997,14859,0,0,0.48842,3.11007,9.40682,-0.006392,-0.011718,-0.011718,18.198,-2.770,-0.102,0.0007,-0.0006,1.2401,0.0047,-0.0086,7.0836,-0.0051037,-0.0114541,-0.0117195,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
11986,18194,18001,15006,0,0,0.46687,3.10169,9.40442,-0.004261,-0.011718,-0.011718,18.195,-2.767,-0.102,0.0005,-0.0007,1.2480,0.0034,-0.0085,7.1713,-0.0050953,-0.0114562,-0.0117207,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12024,18205,38013,29974,0,0,0.47285,3.12324,9.40562,-0.004261,-0.010653,-0.011718,18.204,-2.764,-0.102,0.0009,-0.0009,1.2501,0.0052,-0.0087,7.1941,-0.0051090,-0.0114589,-0.0117191,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12082,38539,19282,15191,0,0,0.48842,3.09331,9.41161,-0.005326,-0.011718,-0.012783,18.203,-2.768,-0.106,0.0012,-0.0009,1.2588,0.0057,-0.0089,7.2903,-0.0051084,-0.0114529,-0.0117188,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12140,36852,20331,14813,0,0,0.48961,3.08732,9.40562,-0.004261,-0.011718,-0.011718,18.203,-2.771,-0.107,0.0014,-0.0010,1.2647,0.0059,-0.0089,7.3615,-0.0051044,-0.0114487,-0.0117186,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12170,20572,30388,22478,0,0,0.49560,3.08732,9.41759,-0.005326,-0.011718,-0.011718,18.200,-2.775,-0.109,0.0015,-0.0010,1.2671,0.0065,-0.0090,7.3875,-0.0051001,-0.0114412,-0.0117181,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12230,18164,18170,15147,0,0,0.45490,3.11246,9.41041,-0.005326,-0.011718,-0.011718,18.203,-2.764,-0.104,0.0011,-0.0010,1.2755,0.0045,-0.0088,7.4789,-0.0051038,-0.0114609,-0.0117199,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12279,25928,17693,14665,0,0,0.52074,3.07775,9.41520,-0.005326,-0.010653,-0.011718,18.197,-2.776,-0.108,0.0014,-0.0011,1.2810,0.0053,-0.0090,7.5420,-0.0050971,-0.0114385,-0.0117194,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12328,30498,18055,15048,0,0,0.44532,3.10169,9.41041,-0.005326,-0.011718,-0.011718,18.195,-2.764,-0.103,0.0007,-0.0009,1.2863,0.0032,-0.0087,7.6042,-0.0050930,-0.0114614,-0.0117211,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12378,20963,17863,14601,0,0,0.49680,3.02986,9.43076,-0.005326,-0.010653,-0.011718,18.185,-2.782,-0.106,0.0003,-0.0003,1.2921,0.0000,-0.0082,7.6696,-0.0050834,-0.0114268,-0.0117244,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12444,37933,27349,24349,0,0,0.42856,3.17232,9.39365,-0.004261,-0.011718,-0.012783,18.173,-2.759,-0.099,-0.0012,0.0019,1.2985,-0.0042,-0.0076,7.7421,-0.0050605,-0.0114689,-0.0117275,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12474,27559,30387,22419,0,0,0.54229,3.17471,9.39126,-0.007457,-0.011718,-0.011718,18.194,-2.776,-0.105,-0.0007,0.0021,1.3018,-0.0027,-0.0077,7.7779,-0.0051010,-0.0114393,-0.0117269,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12536,38617,22253,15206,0,0,0.41180,3.33273,9.39724,-0.003196,-0.011718,-0.011718,18.220,-2.763,-0.101,-0.0013,0.0043,1.3118,-0.0015,-0.0077,7.8692,-0.0051439,-0.0114637,-0.0117259,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12581,46717,19852,14860,0,0,0.56024,3.06817,9.41520,-0.006392,-0.011718,-0.011718,18.208,-2.788,-0.105,-0.0010,0.0039,1.3170,-0.0079,-0.0066,7.9306,-0.0051299,-0.0114239,-0.0117318,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12629,29900,18078,15068,0,0,0.42856,3.09211,9.41879,-0.004261,-0.011718,-0.012783,18.177,-2.764,-0.101,-0.0005,0.0045,1.3227,-0.0054,-0.0067,7.9966,-0.0050783,-0.0114622,-0.0117287,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12672,24881,18085,15066,0,0,0.53510,3.15197,9.39365,-0.006392,-0.010653,-0.011718,18.219,-2.790,-0.108,-0.0013,0.0038,1.3278,-0.0076,-0.0063,8.0539,-0.0051492,-0.0114171,-0.0117317,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12719,29615,17617,14581,0,0,0.43814,3.05979,9.42358,-0.004261,-0.011718,-0.011718,18.192,-2.772,-0.101,-0.0014,0.0041,1.3331,-0.0081,-0.0060,8.1177,-0.0051025,-0.0114487,-0.0117313,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12775,36894,18285,15292,0,0,0.52074,3.13281,9.41280,-0.006392,-0.011718,-0.011718,18.202,-2.783,-0.104,-0.0014,0.0046,1.3399,-0.0103,-0.0054,8.1908,-0.0051218,-0.0114325,-0.0117335,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12834,18101,18256,15240,0,0,0.44891,3.09091,9.42238,-0.005326,-0.011718,-0.011718,18.178,-2.759,-0.100,0.0002,0.0047,1.3468,-0.0045,-0.0060,8.2710,-0.0050871,-0.0114713,-0.0117279,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12883,30384,18117,15095,0,0,0.49081,3.09570,9.40802,-0.005326,-0.011718,-0.011718,18.191,-2.779,-0.103,-0.0013,0.0046,1.3523,-0.0101,-0.0050,8.3372,-0.0051086,-0.0114402,-0.0117329,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12931,29610,18046,15034,0,0,0.48363,3.09331,9.41041,-0.005326,-0.011718,-0.011718,18.183,-2.762,-0.102,0.0004,0.0047,1.3576,-0.0045,-0.0056,8.4021,-0.0050969,-0.0114691,-0.0117280,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
12983,25533,21700,15250,0,0,0.45490,3.08613,9.41999,-0.004261,-0.011718,-0.012783,18.192,-2.764,-0.103,0.0001,0.0046,1.3634,-0.0057,-0.0052,8.4682,-0.0051076,-0.0114656,-0.0117292,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13022,21922,38541,30686,0,0,0.45131,3.07535,9.41759,-0.005326,-0.011718,-0.011718,18.187,-2.757,-0.102,0.0004,0.0046,1.3658,-0.0042,-0.0053,8.4981,-0.0050996,-0.0114773,-0.0117278,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13085,36885,25956,17642,0,0,0.50757,3.12204,9.41041,-0.006392,-0.010653,-0.011718,18.199,-2.770,-0.105,0.0006,0.0053,1.3750,-0.0062,-0.0046,8.6018,-0.0051203,-0.0114547,-0.0117298,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13127,18435,18028,15027,0,0,0.49799,3.09331,9.41400,-0.003196,-0.011718,-0.011718,18.193,-2.761,-0.103,0.0008,0.0051,1.3804,-0.0035,-0.0047,8.6698,-0.0051078,-0.0114709,-0.0117274,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13186,36836,21721,15346,0,0,0.44532,3.09690,9.40682,-0.004261,-0.011718,-0.012783,18.201,-2.764,-0.107,-0.0003,0.0050,1.3865,-0.0051,-0.0042,8.7459,-0.0051172,-0.0114649,-0.0117288,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13233,29305,18279,15276,0,0,0.47046,3.09810,9.40802,-0.004261,-0.011718,-0.011718,18.197,-2.759,-0.106,-0.0002,0.0051,1.3923,-0.0047,-0.0040,8.8172,-0.0051121,-0.0114752,-0.0117283,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13276,24481,18120,14784,0,0,0.50637,3.09690,9.41400,-0.006392,-0.010653,-0.011718,18.203,-2.769,-0.109,-0.0003,0.0050,1.3972,-0.0051,-0.0038,8.8773,-0.0051228,-0.0114562,-0.0117289,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13325,24996,18087,15082,0,0,0.44891,3.08014,9.41400,-0.004261,-0.011718,-0.011718,18.197,-2.757,-0.105,-0.0003,0.0050,1.4027,-0.0050,-0.0035,8.9451,-0.0051113,-0.0114778,-0.0117285,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13373,29862,18055,15046,0,0,0.49081,3.10289,9.40802,-0.004261,-0.010653,-0.011718,18.206,-2.763,-0.108,-0.0003,0.0049,1.4081,-0.0047,-0.0034,9.0127,-0.0051257,-0.0114633,-0.0117285,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13424,21013,18091,15073,0,0,0.49081,3.09211,9.41759,-0.004261,-0.011718,-0.011718,18.202,-2.765,-0.109,-0.0004,0.0048,1.4138,-0.0048,-0.0031,9.0853,-0.0051176,-0.0114612,-0.0117285,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13473,30605,18139,15105,0,0,0.49440,3.10528,9.41041,-0.005326,-0.011718,-0.011718,18.207,-2.770,-0.111,-0.0003,0.0047,1.4196,-0.0046,-0.0029,9.1546,-0.0051287,-0.0114546,-0.0117286,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13538,33765,26174,18328,0,0,0.47645,3.08732,9.41400,-0.004261,-0.011718,-0.011718,18.203,-2.770,-0.111,-0.0003,0.0047,1.4261,-0.0046,-0.0026,9.2361,-0.0051185,-0.0114556,-0.0117285,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13586,29723,18063,15043,0,0,0.47525,3.10289,9.41400,-0.006392,-0.011718,-0.011718,18.206,-2.771,-0.112,-0.0003,0.0047,1.4327,-0.0047,-0.0024,9.3162,-0.0051258,-0.0114549,-0.0117286,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13641,39261,32987,29966,0,0,0.47884,3.09570,9.40442,-0.004261,-0.011718,-0.011718,18.208,-2.771,-0.112,-0.0003,0.0048,1.4368,-0.0048,-0.0022,9.3726,-0.0051268,-0.0114551,-0.0117286,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13672,39347,25290,22288,0,0,0.47884,3.10049,9.40562,-0.005326,-0.011718,-0.011718,18.210,-2.772,-0.112,-0.0004,0.0049,1.4411,-0.0051,-0.0019,9.4292,-0.0051296,-0.0114554,-0.0117288,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13732,18139,18024,15008,0,0,0.47046,3.10049,9.41400,-0.004261,-0.011718,-0.011718,18.212,-2.770,-0.113,-0.0004,0.0048,1.4485,-0.0055,-0.0016,9.5258,-0.0051320,-0.0114579,-0.0117291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13779,29423,17640,14603,0,0,0.48483,3.09331,9.41041,-0.005326,-0.011718,-0.011718,18.211,-2.772,-0.113,-0.0004,0.0048,1.4537,-0.0056,-0.0013,9.5949,-0.0051338,-0.0114557,-0.0117292,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13837,36864,21192,15273,0,0,0.47525,3.09570,9.41520,-0.004261,-0.011718,-0.011718,18.211,-2.775,-0.115,-0.0005,0.0048,1.4600,-0.0054,-0.0011,9.6746,-0.0051302,-0.0114514,-0.0117291,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13880,24805,17611,14595,0,0,0.48123,3.10767,9.40562,-0.004261,-0.011718,-0.011718,18.216,-2.771,-0.113,-0.0008,0.0048,1.4652,-0.0070,-0.0006,9.7428,-0.0051372,-0.0114597,-0.0117301,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13928,29516,18100,15076,0,0,0.48123,3.08613,9.40682,-0.005326,-0.011718,-0.011718,18.210,-2.779,-0.117,-0.0003,0.0048,1.4703,-0.0042,-0.0008,9.8123,-0.0051292,-0.0114468,-0.0117283,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
13976,24795,18032,14747,0,0,0.50278,3.10648,9.40921,-0.005326,-0.011718,-0.011718,18.222,-2.782,-0.117,-0.0009,0.0048,1.4758,-0.0070,-0.0002,9.8832,-0.0051473,-0.0114441,-0.0117303,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14049,48228,23735,15675,0,0,0.49201,3.19267,9.36971,-0.004261,-0.011718,-0.012783,18.240,-2.788,-0.119,-0.0015,0.0076,1.4829,-0.0109,0.0008,9.9816,-0.0051716,-0.0114354,-0.0117331,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14085,24627,30869,27840,0,0,0.54708,3.14000,9.39724,-0.006392,-0.011718,-0.011718,18.250,-2.806,-0.124,-0.0017,0.0076,1.4857,-0.0118,0.0011,10.0181,-0.0051889,-0.0114084,-0.0117341,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14134,29967,18052,15042,0,0,0.38188,3.11605,9.40682,-0.004261,-0.011718,-0.011718,18.233,-2.773,-0.112,-0.0033,0.0070,1.4930,-0.0164,0.0022,10.1165,-0.0051618,-0.0114588,-0.0117362,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14182,30202,17926,14912,0,0,0.58658,3.05979,9.41280,-0.005326,-0.011718,-0.011718,18.244,-2.798,-0.122,-0.0016,0.0061,1.4983,-0.0113,0.0018,10.1890,-0.0051766,-0.0114198,-0.0117334,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14223,23136,17957,14950,0,0,0.37469,3.09570,9.40802,-0.003196,-0.010653,-0.012783,18.219,-2.778,-0.115,-0.0028,0.0069,1.5027,-0.0169,0.0029,10.2509,-0.0051375,-0.0114489,-0.0117362,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14279,18713,17660,14631,0,0,0.55545,3.05740,9.42597,-0.005326,-0.010653,-0.011718,18.215,-2.811,-0.131,-0.0002,0.0072,1.5092,-0.0063,0.0017,10.3355,-0.0051320,-0.0113943,-0.0117300,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14328,30244,18078,15070,0,0,0.43096,3.11127,9.41520,-0.005326,-0.010653,-0.012783,18.209,-2.796,-0.128,-0.0012,0.0076,1.5146,-0.0091,0.0025,10.4082,-0.0051238,-0.0114136,-0.0117315,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14387,18135,18009,15018,0,0,0.49919,3.10049,9.40562,-0.004261,-0.011718,-0.012783,18.219,-2.799,-0.131,-0.0008,0.0074,1.5211,-0.0075,0.0027,10.4987,-0.0051361,-0.0114098,-0.0117306,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14435,29316,18070,15055,0,0,0.45250,3.08732,9.41161,-0.005326,-0.011718,-0.011718,18.209,-2.792,-0.128,-0.0016,0.0076,1.5262,-0.0102,0.0034,10.5711,-0.0051217,-0.0114224,-0.0117320,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14473,37383,18508,15475,0,0,0.51236,3.12204,9.39724,-0.006392,-0.011718,-0.011718,18.214,-2.800,-0.131,-0.0012,0.0080,1.5303,-0.0103,0.0037,10.6282,-0.0051337,-0.0114107,-0.0117323,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14532,38833,20073,15144,0,0,0.49081,3.09091,9.41400,-0.003196,-0.011718,-0.011718,18.213,-2.801,-0.131,-0.0009,0.0080,1.5367,-0.0098,0.0041,10.7170,-0.0051241,-0.0114093,-0.0117318,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14586,35825,18114,15085,0,0,0.46088,3.05620,9.42358,-0.005326,-0.011718,-0.011718,18.209,-2.798,-0.129,-0.0015,0.0074,1.5430,-0.0113,0.0048,10.8034,-0.0051173,-0.0114162,-0.0117325,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14634,29730,18313,15301,0,0,0.49799,3.10648,9.40562,-0.004261,-0.010653,-0.011718,18.209,-2.804,-0.134,-0.0005,0.0074,1.5483,-0.0062,0.0044,10.8776,-0.0051155,-0.0114029,-0.0117297,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14690,31493,24163,15303,0,0,0.49440,3.08613,9.40802,-0.005326,-0.011718,-0.011718,18.209,-2.795,-0.129,-0.0014,0.0075,1.5537,-0.0122,0.0056,10.9556,-0.0051161,-0.0114189,-0.0117329,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14720,24405,29194,21302,0,0,0.54229,3.05380,9.42238,-0.005326,-0.010653,-0.011718,18.197,-2.809,-0.137,-0.0000,0.0073,1.5565,-0.0058,0.0048,10.9935,-0.0050989,-0.0113955,-0.0117294,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14786,38696,27052,18730,0,0,0.44532,3.11486,9.40203,-0.006392,-0.011718,-0.012783,18.202,-2.796,-0.133,-0.0017,0.0078,1.5638,-0.0108,0.0061,11.0997,-0.0051079,-0.0114162,-0.0117320,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14827,23117,18048,15050,0,0,0.51475,3.07416,9.41759,-0.004261,-0.011718,-0.011718,18.192,-2.810,-0.142,-0.0006,0.0076,1.5695,-0.0056,0.0057,11.1787,-0.0050924,-0.0113946,-0.0117292,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
14876,30528,18115,15108,0,0,0.45131,3.11486,9.40562,-0.005326,-0.010653,-0.011718,18.195,-2.802,-0.140,-0.0011,0.0079,1.5750,-0.0069,0.0063,11.2553,-0.0050977,-0.0114049,-0.0117298,0.000000,0.000000,0.000000,0.00000,0.00000,0.000,0.000,0.000,0.000,0.000,-6.0000,0.0000,0.0000,6.0000,95.00,95.00,90.00,90.00,1650,1575,2375,1500,0,,,,,,,,0,,,,0,
